UniversityID,BuildingID,BuildingName,SubsystemDescription,MonthNum,ml_risk,hist_asset_rate,hist_shock_rate,coverage
10,0235,Building 0235,Domestic Water Distribution,7,0.20000803,0.2,0.0,5
10,0235,Building 0235,Domestic Water Distribution,8,1.9071189e-05,0.0,0.0,5
10,0235,Building 0235,Domestic Water Distribution,9,1.7237597e-05,0.0,0.0,5
10,0235,Building 0235,Domestic Water Distribution,10,1.815469e-05,0.0,0.0,5
10,0235,Building 0235,Domestic Water Distribution,11,1.971734e-05,0.0,0.0,5
10,0235,Building 0235,Domestic Water Distribution,12,1.7629498e-05,0.0,0.0,5
10,0235,Building 0235,Electrical Service & Distribution,1,1.2294116e-05,0.0,0.0,5
10,0235,Building 0235,Electrical Service & Distribution,2,1.2231866e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,3,1.1986801e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,4,1.1718337e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,5,1.1997945e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,6,1.1066394e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,7,9.825911e-06,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,8,9.892921e-06,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,9,1.0120189e-05,0.0,0.0,4
10,0235,Building 0235,Electrical Service & Distribution,10,1.0222679e-05,0.0,0.0,5
10,0235,Building 0235,Electrical Service & Distribution,11,1.0212787e-05,0.0,0.0,5
10,0235,Building 0235,Electrical Service & Distribution,12,1.11652635e-05,0.0,0.0,5
10,0235,Building 0235,Exterior Doors,1,1.2258497e-05,0.0,0.0,5
10,0235,Building 0235,Exterior Doors,2,1.21859275e-05,0.0,0.0,5
10,0235,Building 0235,Exterior Doors,3,1.20873065e-05,0.0,0.0,5
10,0235,Building 0235,Exterior Doors,4,1.1772807e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,5,1.2305829e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,6,1.31932475e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,7,1.3073005e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,8,1.2677312e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,9,1.1348331e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,10,1.08259555e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,11,1.05370855e-05,0.0,0.0,4
10,0235,Building 0235,Exterior Doors,12,1.1616641e-05,0.0,0.0,5
10,0235,Building 0235,Fire Protection Specialities,5,1.2016441e-05,0.0,0.0,1
10,0235,Building 0235,General,1,1.152642e-05,0.0,0.0,1
10,0235,Building 0235,General,2,1.112929e-05,0.0,0.0,1
10,0235,Building 0235,General,3,1.0359184e-05,0.0,0.0,1
10,0235,Building 0235,General,4,1.0791666e-05,0.0,0.0,1
10,0235,Building 0235,General,5,1.0605398e-05,0.0,0.0,1
10,0235,Building 0235,General,6,9.211155e-06,0.0,0.0,1
10,0235,Building 0235,General,7,8.500485e-06,0.0,0.0,1
10,0235,Building 0235,General,8,8.21874e-06,0.0,0.0,1
10,0235,Building 0235,General,9,8.012552e-06,0.0,0.0,1
10,0235,Building 0235,General,10,8.2779325e-06,0.0,0.0,1
10,0235,Building 0235,General,11,9.399335e-06,0.0,0.0,2
10,0235,Building 0235,General,12,1.055375e-05,0.0,0.0,1
10,0235,Building 0235,Heat Generation Systems,1,1.22112815e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,2,1.2746237e-05,0.0,0.0,3
10,0235,Building 0235,Heat Generation Systems,3,1.2896548e-05,0.0,0.0,3
10,0235,Building 0235,Heat Generation Systems,4,1.2561837e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,5,1.2561837e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,6,1.0804324e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,7,1.0586164e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,8,1.0708085e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,9,1.0779557e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,10,1.0848002e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,11,1.0940803e-05,0.0,0.0,2
10,0235,Building 0235,Heat Generation Systems,12,1.140306e-05,0.0,0.0,2
10,0235,Building 0235,Inspection,6,1.3448622e-05,0.0,0.0,1
10,0235,Building 0235,Institutional Equipment,1,1.3368251e-05,0.0,0.0,5
10,0235,Building 0235,Institutional Equipment,2,1.2693611e-05,0.0,0.0,5
10,0235,Building 0235,Institutional Equipment,3,1.2432962e-05,0.0,0.0,5
10,0235,Building 0235,Institutional Equipment,4,1.1959491e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,5,1.1884419e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,6,0.2500012,0.25,0.0,4
10,0235,Building 0235,Institutional Equipment,7,1.2965753e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,8,1.25418655e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,9,1.3204886e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,10,1.299693e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,11,1.2552597e-05,0.0,0.0,4
10,0235,Building 0235,Institutional Equipment,12,1.1892878e-05,0.0,0.0,4
10,0235,Building 0235,Interior Doors,1,1.4760863e-05,0.0,0.0,4
10,0235,Building 0235,Interior Doors,2,1.46343555e-05,0.0,0.0,4
10,0235,Building 0235,Interior Doors,3,1.6916027e-05,0.0,0.2,5
10,0235,Building 0235,Interior Doors,4,1.628307e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,5,0.20000723,0.4,0.0,5
10,0235,Building 0235,Interior Doors,6,2.1081174e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,7,1.921006e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,8,1.87411e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,9,1.7350667e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,10,1.6292754e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,11,1.6369846e-05,0.0,0.0,5
10,0235,Building 0235,Interior Doors,12,1.7514192e-05,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,1,1.03776865e-05,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,2,1.1907769e-05,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,3,9.506145e-06,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,4,9.493402e-06,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,5,9.736908e-06,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,6,1.0708604e-05,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,7,1.0982049e-05,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,8,1.03141165e-05,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,9,9.558759e-06,0.0,0.0,4
10,0235,Building 0235,Lighting and Branch Wiring,10,9.405325e-06,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,11,1.1418483e-05,0.0,0.0,5
10,0235,Building 0235,Lighting and Branch Wiring,12,1.123642e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,1,1.2585668e-05,0.0,0.0,6
10,0235,Building 0235,Other Conveying Systems,2,1.2252392e-05,0.0,0.0,6
10,0235,Building 0235,Other Conveying Systems,3,1.2439471e-05,0.0,0.0,6
10,0235,Building 0235,Other Conveying Systems,4,1.2288498e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,5,1.1813932e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,6,1.2026867e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,7,1.2913975e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,8,1.2193044e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,9,1.2042735e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,10,1.0900474e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,11,1.1075525e-05,0.0,0.0,5
10,0235,Building 0235,Other Conveying Systems,12,1.1677815e-05,0.0,0.0,6
10,0235,Building 0235,Other HVAC Systems & Equipment,1,1.32939385e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,2,1.3351957e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,3,1.3769157e-05,0.0,0.0,4
10,0235,Building 0235,Other HVAC Systems & Equipment,4,1.29408145e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,5,1.2823322e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,6,1.3059745e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,7,1.327219e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,8,1.5417565e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,9,1.097432e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,10,1.0614385e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,11,1.123387e-05,0.0,0.0,3
10,0235,Building 0235,Other HVAC Systems & Equipment,12,1.2310498e-05,0.0,0.0,3
10,0235,Building 0235,Plumbing Fixtures,1,1.4881209e-05,0.0,0.0,5
10,0235,Building 0235,Plumbing Fixtures,2,1.8769208e-05,0.0,0.0,5
10,0235,Building 0235,Plumbing Fixtures,3,0.2000122,0.2,0.0,5
10,0235,Building 0235,Plumbing Fixtures,4,2.2758497e-05,0.0,0.0,5
10,0235,Building 0235,Plumbing Fixtures,5,1.7963726e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,6,1.6842941e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,7,1.5515252e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,8,1.7851336e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,9,1.591019e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,10,1.7396535e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,11,1.7999175e-05,0.0,0.0,4
10,0235,Building 0235,Plumbing Fixtures,12,1.77949e-05,0.0,0.0,4
10,0235,Building 0235,Roof Converings,5,1.0839576e-05,0.0,0.0,1
10,0235,Building 0235,Roof Converings,6,1.0815673e-05,0.0,0.0,1
10,0235,Building 0235,Roof Converings,7,0.9999635,1.0,0.0,1
10,0235,Building 0235,Site Development,1,1.2179102e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,2,1.1875803e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,3,1.2128209e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,4,1.1712399e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,6,1.3993899e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,7,1.0758947e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,8,1.0713201e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,9,1.0710524e-05,0.0,0.0,1
10,0235,Building 0235,Site Development,10,9.963217e-06,0.0,0.0,1
10,0235,Building 0235,Site Development,11,9.752397e-06,0.0,0.0,1
10,0235,Building 0235,Site Development,12,1.0977248e-05,0.0,0.0,1
10,0235,Building 0235,Sprinklers,1,1.1651855e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,2,1.16846995e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,3,1.1276032e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,4,1.1456921e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,5,1.1463029e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,6,1.1756894e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,7,1.3174869e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,8,1.2288025e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,9,1.2734912e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,10,9.973546e-06,0.0,0.0,5
10,0235,Building 0235,Sprinklers,11,1.0521592e-05,0.0,0.0,5
10,0235,Building 0235,Sprinklers,12,1.0965471e-05,0.0,0.0,5
10,0235,Building 0235,Stair Finishes,8,1.20554905e-05,0.0,0.0,1
10,0235,Building 0235,Standpipes,8,1.0533831e-05,0.0,0.0,1
10,0235,Building 0235,Terminal & Package Units,1,1.5066641e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,2,1.2709824e-05,0.0,0.0,6
10,0235,Building 0235,Terminal & Package Units,3,1.3984364e-05,0.0,0.0,6
10,0235,Building 0235,Terminal & Package Units,4,1.356829e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,5,1.2245709e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,6,1.2883378e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,7,1.5118827e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,8,1.3767851e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,9,1.36529125e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,10,1.3489637e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,11,1.0864803e-05,0.0,0.0,5
10,0235,Building 0235,Terminal & Package Units,12,1.1304643e-05,0.0,0.0,5
10,0235,Building 0235,Unclassified,1,9.093407e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,2,9.145443e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,3,9.254235e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,4,9.34167e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,5,9.34167e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,6,8.886054e-06,0.0,0.0,2
10,0235,Building 0235,Unclassified,7,8.527837e-06,0.0,0.0,2
10,0235,Building 0235,Unclassified,8,8.453115e-06,0.0,0.0,2
10,0235,Building 0235,Unclassified,9,8.506142e-06,0.0,0.0,2
10,0235,Building 0235,Unclassified,10,8.516843e-06,0.0,0.0,2
10,0235,Building 0235,Unclassified,11,8.610337e-06,0.0,0.0,3
10,0235,Building 0235,Unclassified,12,8.96948e-06,0.0,0.0,3
10,0241,Building 0241,Distribution Systems,1,6.5586255e-06,0.0,0.0,1
10,0241,Building 0241,Distribution Systems,2,6.5586255e-06,0.0,0.0,1
10,0241,Building 0241,Distribution Systems,3,6.699006e-06,0.0,0.0,1
10,0241,Building 0241,Terminal & Package Units,1,6.5586255e-06,0.0,0.0,1
10,0241,Building 0241,Terminal & Package Units,2,6.4705673e-06,0.0,0.0,1
10,0241,Building 0241,Terminal & Package Units,3,6.699006e-06,0.0,0.0,1
10,0242,Building 0242,Ceiling Finishes,1,2.7119124e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,2,2.7678228e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,3,2.8490249e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,4,2.5731448e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,5,2.363436e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,6,2.2378039e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,7,0.20001464,0.2,0.0,5
10,0242,Building 0242,Ceiling Finishes,8,2.46269e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,9,2.3530456e-05,0.0,0.0,5
10,0242,Building 0242,Ceiling Finishes,10,2.3651894e-05,0.0,0.2,5
10,0242,Building 0242,Ceiling Finishes,11,0.20001614,0.2,0.0,5
10,0242,Building 0242,Ceiling Finishes,12,3.029508e-05,0.0,0.0,5
10,0242,Building 0242,Commercial Equipment,1,1.0908402e-05,0.0,0.0,1
10,0242,Building 0242,Commercial Equipment,2,1.0908402e-05,0.0,0.0,1
10,0242,Building 0242,Commercial Equipment,3,1.0908402e-05,0.0,0.0,1
10,0242,Building 0242,Commercial Equipment,4,1.1216417e-05,0.0,0.0,1
10,0242,Building 0242,Commercial Equipment,5,1.1156819e-05,0.0,0.5,2
10,0242,Building 0242,Commercial Equipment,6,1.1399306e-05,0.0,0.0,2
10,0242,Building 0242,Commercial Equipment,7,1.166274e-05,0.0,0.5,2
10,0242,Building 0242,Commercial Equipment,8,1.166274e-05,0.0,0.0,2
10,0242,Building 0242,Commercial Equipment,9,1.0913914e-05,0.0,0.0,2
10,0242,Building 0242,Commercial Equipment,10,1.0775393e-05,0.0,0.0,2
10,0242,Building 0242,Commercial Equipment,11,1.058846e-05,0.0,0.0,1
10,0242,Building 0242,Commercial Equipment,12,1.0670457e-05,0.0,0.0,1
10,0242,Building 0242,Communications & Security,1,1.985094e-05,0.0,0.0,5
10,0242,Building 0242,Communications & Security,2,1.538161e-05,0.0,0.0,5
10,0242,Building 0242,Communications & Security,3,0.20000231,4.6,0.0,5
10,0242,Building 0242,Communications & Security,4,0.20001423,0.4,0.0,5
10,0242,Building 0242,Communications & Security,5,0.20001586,0.4,0.0,5
10,0242,Building 0242,Communications & Security,6,0.20001578,0.4,0.0,5
10,0242,Building 0242,Communications & Security,7,3.059762e-05,0.0,0.0,5
10,0242,Building 0242,Communications & Security,8,0.20002058,0.2,0.0,5
10,0242,Building 0242,Communications & Security,9,3.1335763e-05,0.0,0.0,5
10,0242,Building 0242,Communications & Security,10,3.106106e-05,0.0,0.0,5
10,0242,Building 0242,Communications & Security,11,2.2057036e-05,0.0,0.2,5
10,0242,Building 0242,Communications & Security,12,1.9096216e-05,0.0,0.2,5
10,0242,Building 0242,Controls and Instrumentation,1,3.5247514e-05,0.0,0.0,5
10,0242,Building 0242,Controls and Instrumentation,2,2.9513094e-05,0.0,0.0,5
10,0242,Building 0242,Controls and Instrumentation,3,2.5958725e-05,0.0,0.0,6
10,0242,Building 0242,Controls and Instrumentation,4,0.33334395,0.3333333333333333,0.16666666666666666,6
10,0242,Building 0242,Controls and Instrumentation,5,2.8211249e-05,0.0,0.0,5
10,0242,Building 0242,Controls and Instrumentation,6,0.20001598,0.2,0.0,5
10,0242,Building 0242,Controls and Instrumentation,7,0.20002,0.2,0.0,5
10,0242,Building 0242,Controls and Instrumentation,8,3.0225574e-05,0.0,0.0,5
10,0242,Building 0242,Controls and Instrumentation,9,0.4000101,0.4,0.0,5
10,0242,Building 0242,Controls and Instrumentation,10,0.20002344,0.2,0.0,5
10,0242,Building 0242,Controls and Instrumentation,11,3.664796e-05,0.0,0.0,5
10,0242,Building 0242,Controls and Instrumentation,12,3.5897217e-05,0.0,0.0,5
10,0242,Building 0242,Cooling Generation Systems,1,0.59998685,0.6,0.0,5
10,0242,Building 0242,Cooling Generation Systems,2,0.2000119,0.2,0.0,5
10,0242,Building 0242,Cooling Generation Systems,3,0.20001397,0.2,0.0,5
10,0242,Building 0242,Cooling Generation Systems,4,0.59999776,0.6,0.0,5
10,0242,Building 0242,Cooling Generation Systems,5,4.0542265e-05,0.0,0.0,4
10,0242,Building 0242,Cooling Generation Systems,6,3.7915535e-05,0.0,0.0,4
10,0242,Building 0242,Cooling Generation Systems,7,3.7394115e-05,0.0,0.0,4
10,0242,Building 0242,Cooling Generation Systems,8,3.6586724e-05,0.0,0.0,4
10,0242,Building 0242,Cooling Generation Systems,9,2.3455086e-05,0.0,0.0,4
10,0242,Building 0242,Cooling Generation Systems,10,1.7573873e-05,0.0,0.0,5
10,0242,Building 0242,Cooling Generation Systems,11,1.5354937e-05,0.0,0.0,5
10,0242,Building 0242,Cooling Generation Systems,12,1.2901501e-05,0.0,0.0,5
10,0242,Building 0242,Distribution Systems,1,1.5153408e-05,0.0,0.0,6
10,0242,Building 0242,Distribution Systems,2,1.37284e-05,0.0,0.0,6
10,0242,Building 0242,Distribution Systems,3,1.4654404e-05,0.0,0.16666666666666666,6
10,0242,Building 0242,Distribution Systems,4,1.3168656e-05,0.0,0.0,5
10,0242,Building 0242,Distribution Systems,5,1.241374e-05,0.0,0.0,5
10,0242,Building 0242,Distribution Systems,6,1.3833009e-05,0.0,0.0,5
10,0242,Building 0242,Distribution Systems,7,1.2984016e-05,0.0,0.0,5
10,0242,Building 0242,Distribution Systems,8,0.16667114,0.16666666666666666,0.0,6
10,0242,Building 0242,Distribution Systems,9,1.565975e-05,0.0,0.0,6
10,0242,Building 0242,Distribution Systems,10,1.2660508e-05,0.0,0.0,6
10,0242,Building 0242,Distribution Systems,11,1.24550925e-05,0.0,0.0,6
10,0242,Building 0242,Distribution Systems,12,1.4313239e-05,0.0,0.0,6
10,0242,Building 0242,Domestic Water Distribution,1,0.20002428,0.2,0.0,5
10,0242,Building 0242,Domestic Water Distribution,2,0.16669081,0.16666666666666666,0.0,6
10,0242,Building 0242,Domestic Water Distribution,3,0.16669154,0.16666666666666666,0.0,6
10,0242,Building 0242,Domestic Water Distribution,4,0.16668995,0.16666666666666666,0.0,6
10,0242,Building 0242,Domestic Water Distribution,5,0.20001991,0.2,0.0,5
10,0242,Building 0242,Domestic Water Distribution,6,0.2000241,0.4,0.0,5
10,0242,Building 0242,Domestic Water Distribution,7,0.20002742,0.2,0.0,5
10,0242,Building 0242,Domestic Water Distribution,8,3.680269e-05,0.0,0.0,5
10,0242,Building 0242,Domestic Water Distribution,9,0.40000504,0.4,0.0,5
10,0242,Building 0242,Domestic Water Distribution,10,3.4114993e-05,0.0,0.0,5
10,0242,Building 0242,Domestic Water Distribution,11,0.20002076,0.2,0.0,5
10,0242,Building 0242,Domestic Water Distribution,12,2.9568186e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,1,1.5341062e-05,0.0,0.2,5
10,0242,Building 0242,Electrical Service & Distribution,2,1.5221175e-05,0.0,0.0,6
10,0242,Building 0242,Electrical Service & Distribution,3,1.3153581e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,4,1.1844929e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,5,1.1465784e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,6,1.213286e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,7,1.0707737e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,8,1.04662e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,9,1.062139e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,10,1.1032104e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,11,1.0872357e-05,0.0,0.0,5
10,0242,Building 0242,Electrical Service & Distribution,12,0.20000143,0.2,0.0,5
10,0242,Building 0242,Elevators & Lifts,1,1.1458737e-05,0.0,0.0,4
10,0242,Building 0242,Elevators & Lifts,2,1.0881342e-05,0.0,0.0,4
10,0242,Building 0242,Elevators & Lifts,3,1.0724949e-05,0.0,0.0,4
10,0242,Building 0242,Elevators & Lifts,4,1.0977274e-05,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,5,1.081013e-05,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,6,1.02813765e-05,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,7,9.71308e-06,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,8,9.574179e-06,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,9,9.58381e-06,0.0,0.0,3
10,0242,Building 0242,Elevators & Lifts,10,1.0582918e-05,0.0,0.0,4
10,0242,Building 0242,Elevators & Lifts,11,1.0325454e-05,0.0,0.0,4
10,0242,Building 0242,Elevators & Lifts,12,1.0859672e-05,0.0,0.0,4
10,0242,Building 0242,Exterior Doors,1,1.3031713e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,2,1.2892378e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,3,1.262823e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,4,1.1797547e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,5,1.1363809e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,6,1.199269e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,7,1.2630963e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,8,1.3126611e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,9,1.3684117e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,10,1.1491889e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,11,1.1415145e-05,0.0,0.0,5
10,0242,Building 0242,Exterior Doors,12,1.27680805e-05,0.0,0.0,4
10,0242,Building 0242,Fire Protection Specialities,1,1.1541984e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,2,1.1870834e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,3,1.1790364e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,4,1.22436995e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,5,1.2299448e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,6,1.2433018e-05,0.0,0.0,3
10,0242,Building 0242,Fire Protection Specialities,7,1.163673e-05,0.0,0.0,3
10,0242,Building 0242,Fire Protection Specialities,8,1.10926385e-05,0.0,0.0,3
10,0242,Building 0242,Fire Protection Specialities,9,1.0211215e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,10,1.0511183e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,11,1.0551502e-05,0.0,0.0,2
10,0242,Building 0242,Fire Protection Specialities,12,1.0946649e-05,0.0,0.0,2
10,0242,Building 0242,General,1,1.34914735e-05,0.0,0.0,5
10,0242,Building 0242,General,2,1.245342e-05,0.0,0.0,5
10,0242,Building 0242,General,3,1.1026181e-05,0.0,0.0,5
10,0242,Building 0242,General,4,1.1770592e-05,0.0,0.0,5
10,0242,Building 0242,General,5,1.09068815e-05,0.0,0.0,4
10,0242,Building 0242,General,6,1.0806163e-05,0.0,0.0,4
10,0242,Building 0242,General,7,0.24999703,0.25,0.0,4
10,0242,Building 0242,General,8,1.2949478e-05,0.0,0.0,5
10,0242,Building 0242,General,9,1.223147e-05,0.0,0.0,5
10,0242,Building 0242,General,10,1.2186396e-05,0.0,0.0,5
10,0242,Building 0242,General,11,1.1968056e-05,0.0,0.0,5
10,0242,Building 0242,General,12,1.3181428e-05,0.0,0.0,5
10,0242,Building 0242,Heat Generation Systems,1,1.2483272e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,2,1.22202e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,3,1.2217101e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,4,1.21332e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,5,1.212303e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,6,1.1184979e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,7,1.1128843e-05,0.0,0.0,4
10,0242,Building 0242,Heat Generation Systems,8,0.2500028,0.25,0.0,4
10,0242,Building 0242,Heat Generation Systems,9,1.09621315e-05,0.0,0.0,3
10,0242,Building 0242,Heat Generation Systems,10,1.1006118e-05,0.0,0.0,3
10,0242,Building 0242,Heat Generation Systems,11,1.12602975e-05,0.0,0.0,3
10,0242,Building 0242,Heat Generation Systems,12,1.1958572e-05,0.0,0.0,3
